# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B001  (3438 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.2989
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
     235    7.8000     G1    1    0    -18.6674    19.8746   0.122732    20.0548   -24.5228    -2.6526     0.0000    0.00000
     236    7.8333     G1    1    0    -18.9907    20.3503   0.121592    19.8029   -24.2245    -2.0943     0.0000    0.00000
     237    7.8667     G1    1    0    -19.3289    20.8613   0.120465    19.1902   -24.0998    -1.4970     0.0000    0.00000
     238    7.9000     G1    1    0    -19.5002    21.1293   0.119912    18.8794   -24.0612    -1.2745     0.0000    0.00000
     239    7.9333     G1    1    0    -19.8306    21.5762   0.118916    18.3140   -23.8433    -0.6549     0.0000    0.00000
     240    7.9667     G1    1    0    -20.1589    21.9505   0.118056    18.1311   -23.5205    -0.3154     0.0000    0.00000
     241    8.0000     G1    1    0    -20.4458    22.2765   0.117392    17.6374   -23.2679    -0.1486     0.0000    0.00000
     242    8.0333     G1    1    0    -20.5746    22.3995   0.117152    17.4486   -23.1694    -0.0650     0.0000    0.00000
     243    8.0667     G1    1    0    -20.8298    22.6369   0.116839    17.2011   -23.2123     0.0936     0.0000    0.00000
     244    8.1000     G1    1    0    -21.0392    22.7651   0.116579    17.3716   -22.9862     0.2031     0.0000    0.00000
     245    8.1333     G1    1    0    -21.1936    22.8841   0.116380    17.2386   -22.9221     0.2673     0.0000    0.00000
     246    8.1667     G1    1    0    -21.2711    22.9509   0.116321    17.2144   -22.9934     0.2929     0.0000    0.00022
     247    8.2000     G1    1    0    -21.3850    23.0817   0.116167    17.1829   -23.0350     0.2365     0.0000    0.00073
     248    8.2333     G1    1    0    -21.5046    23.2282   0.116075    17.5965   -23.2531     0.0207     0.0000    0.00000
     249    8.2667     G1    1    0    -21.5425    23.2933   0.116027    17.6347   -23.3388    -0.0543     0.0000    0.00014
     250    8.3000     G1    1    0    -21.6241    23.4332   0.115851    17.7253   -23.5225    -0.2330     0.0000    0.00077
     251    8.3333     G1    1    0    -21.7317    23.5217   0.115674    17.6643   -23.4721    -0.0611     0.0000    0.00064
     252    8.3667     G1    1    0    -21.7883    23.5922   0.115617    17.6511   -23.5895    -0.0396     0.0000    0.00018
     253    8.4000     G1    1    0    -21.8662    23.7284   0.115454    17.5711   -23.6294    -0.0638     0.0000    0.00062
     254    8.4333     G1    1    0    -21.9593    23.8476   0.115238    17.4230   -23.4599     0.0975     0.0000    0.00000
     255    8.4667     G1    1    0    -22.0079    23.9304   0.115130    17.3527   -23.4615     0.1012     0.0000    0.00025
     256    8.5000     G1    1    0    -22.1042    24.0704   0.114911    17.1568   -23.3126     0.3068     0.0000    0.00000
     257    8.5333     G1    1    0    -22.1713    24.2068   0.114711    16.9810   -23.2012     0.3088     0.0000    0.00074
     258    8.5667     G1    1    0    -22.2309    24.2930   0.114551    16.8914   -23.1870     0.3217     0.0000    0.00037
     259    8.6000     G1    1    0    -22.2721    24.3044   0.114478    16.9016   -23.1948     0.5064     0.0000    0.00011
     260    8.6333     G1    1    0    -22.3138    24.2810   0.114386    16.9166   -23.1337     0.8590     0.0000    0.00024
     261    8.6667     G1    1    0    -22.2613    24.2492   0.114397    16.9435   -23.0521     0.9665     0.0000    0.00011
     262    8.7000     G1    1    0    -22.1996    24.2249   0.114427    16.9732   -23.0013     0.8767     0.0000    0.00007
     263    8.7333     G1    1    0    -22.0520    24.1575   0.114416    17.0675   -22.8659     0.6280     0.0000    0.00042
     264    8.7667     G1    1    0    -21.9203    24.0390   0.114360    17.1809   -22.6705     0.4003     0.0000    0.00054
     265    8.8000     G1    1    0    -21.8276    23.9112   0.114314    17.2601   -22.4550     0.4408     0.0000    0.00045
     266    8.8333     G1    1    0    -21.7929    23.8874   0.114298    17.3509   -22.5749     0.3884     0.0000    0.00011
     267    8.8667     G1    1    0    -21.6935    23.8140   0.114214    17.4117   -22.4411     0.2519     0.0000    0.00031
     268    8.9000     G1    1    0    -21.6321    23.7859   0.114184    17.4422   -22.3606     0.3273     0.0000    0.00012
     269    8.9333     G1    1    0    -21.6210    23.7753   0.114186    17.4584   -22.3201     0.4503     0.0000    0.00004
     270    8.9667     G1    1    0    -21.6299    23.8066   0.114236    17.5303   -22.5127     0.4542     0.0000    0.00012
     271    9.0000     G1    1    0    -21.6330    23.7882   0.114250    17.5447   -22.4845     0.4463     0.0000    0.00001
     272    9.0333     G1    1    0    -21.6409    23.7697   0.114253    17.5999   -22.4797     0.3952     0.0000    0.00002
     273    9.0667     G1    1    0    -21.6587    23.7874   0.114269    17.6786   -22.6449     0.3784     0.0000    0.00009
     274    9.1000     G1    1    0    -21.6577    23.7872   0.114255    17.7096   -22.6260     0.3224     0.0000    0.00001
     275    9.1333     G1    1    0    -21.6568    23.7924   0.114200    17.7561   -22.6251     0.2378     0.0000    0.00002
     276    9.1667     G1    1    0    -21.6632    23.7889   0.114160    17.7849   -22.6188     0.1973     0.0000    0.00000
     277    9.2000     G1    1    0    -21.6939    23.7558   0.114058    17.7396   -22.4318     0.1981     0.0000    0.00020
     278    9.2333     G1    1    0    -21.7677    23.7690   0.113972    17.7493   -22.4723     0.2419     0.0000    0.00016
     279    9.2667     G1    1    0    -21.8105    23.8009   0.113884    17.7208   -22.3984     0.2172     0.0000    0.00012
     280    9.3000     G1    1    0    -21.8168    23.8246   0.113862    17.6964   -22.3916     0.2033     0.0000    0.00001
     281    9.3333     G1    1    0    -21.7899    23.8414   0.113796    17.5596   -22.0931     0.1382     0.0000    0.00037
     282    9.3667     G1    1    0    -21.7664    23.8548   0.113745    17.4082   -21.8058     0.1012     0.0000    0.00036
     283    9.4000     G1    1    0    -21.7547    23.8468   0.113714    17.3368   -21.6428     0.0871     0.0000    0.00011
     284    9.4333     G1    1    0    -21.7409    23.8506   0.113666    17.2722   -21.4981     0.0523     0.0000    0.00009
     285    9.4667     G1    1    0    -21.7197    23.8329   0.113617    17.2064   -21.3280     0.0287     0.0000    0.00012
     286    9.5000     G1    1    0    -21.7161    23.8342   0.113616    17.2091   -21.3348     0.0227     0.0000    0.00000
     287    9.5333     G1    1    0    -21.7047    23.8292   0.113628    17.2400   -21.3220    -0.0336     0.0000    0.00001
     288    9.5667     G1    1    0    -21.6794    23.8030   0.113604    17.2278   -21.1077    -0.1462     0.0000    0.00016
     289    9.6000     G1    1    0    -21.6579    23.7568   0.113572    17.1222   -20.7788    -0.1766     0.0000    0.00037
     290    9.6333     G1    1    0    -21.6410    23.7221   0.113547    17.0271   -20.5393    -0.1733     0.0000    0.00022
     291    9.6667     G1    1    0    -21.6241    23.6850   0.113518    16.9002   -20.2264    -0.1770     0.0000    0.00036
     292    9.7000     G1    1    0    -21.6134    23.7063   0.113533    16.5218   -20.2377    -0.0735     0.0000    0.00004
     293    9.7333     G1    1    0    -21.6047    23.7091   0.113527    16.5465   -20.2370    -0.1241     0.0000    0.00001
     294    9.7667     G1    1    0    -21.6024    23.7092   0.113527    16.5678   -20.2335    -0.1620     0.0000    0.00001
     295    9.8000     G1    1    0    -21.5977    23.7093   0.113527    16.6095   -20.2264    -0.2374     0.0000    0.00002
     296    9.8333     G1    1    0    -21.5817    23.7091   0.113527    16.2816   -20.1930    -0.2008     0.0000    0.00011
     297    9.8667     G1    1    0    -21.5668    23.6841   0.113510    16.2426   -20.0159    -0.2485     0.0000    0.00011
     298    9.9000     G1    1    0    -21.5635    23.6828   0.113507    16.2689   -20.0228    -0.2922     0.0000    0.00001
     299    9.9333     G1    1    0    -21.5381    23.6579   0.113481    15.8465   -19.8327    -0.2022     0.0000    0.00000
     300    9.9667     G1    1    0    -21.5371    23.6585   0.113481    15.8575   -19.8348    -0.2208     0.0000    0.00000
     301   10.0000     G1    1    0    -21.5273    23.6586   0.113476    15.8907   -19.8288    -0.2875     0.0000    0.00002
     302   10.0333     G1    1    0    -21.5236    23.6558   0.113475    15.9266   -19.8198    -0.3507     0.0000    0.00001
     303   10.0667     G1    1    0    -21.5223    23.6405   0.113478    15.9722   -19.7948    -0.4183     0.0000    0.00002
     304   10.1000     G1    1    0    -21.5206    23.6341   0.113478    15.9925   -19.7838    -0.4505     0.0000    0.00001
     305   10.1333     G1    1    0    -21.5134    23.6304   0.113469    16.0240   -19.7734    -0.5105     0.0000    0.00001
     306   10.1667     G1    1    0    -21.5081    23.6312   0.113471    16.0498   -19.7695    -0.5610     0.0000    0.00001
     307   10.2000     G1    1    0    -21.5093    23.6345   0.113480    16.0733   -19.7705    -0.6034     0.0000    0.00001
     308   10.2333     G1    1    0    -21.5118    23.6319   0.113487    16.0870   -19.7660    -0.6223     0.0000    0.00000
     309   10.2667     G1    1    0    -21.5004    23.6333   0.113504    15.7491   -19.7637    -0.5472     0.0000    0.00005
     310   10.3000     G1    1    0    -21.4923    23.6347   0.113519    15.7711   -19.7600    -0.5942     0.0000    0.00001
     311   10.3333     G1    1    0    -21.4881    23.6381   0.113523    15.7816   -19.7617    -0.6194     0.0000    0.00001
     312   10.3667     G1    1    0    -21.4947    23.6414   0.113524    15.7941   -19.7658    -0.6367     0.0000    0.00000
     313   10.4000     G1    1    0    -21.5005    23.6382   0.113526    15.8168   -19.7605    -0.6674     0.0000    0.00001
     314   10.4333     G1    1    0    -21.4999    23.6383   0.113525    15.8268   -19.7592    -0.6856     0.0000    0.00000
     315   10.4667     G1    1    0    -21.4940    23.6443   0.113522    15.8471   -19.7625    -0.7324     0.0000    0.00001
     316   10.5000     G1    1    0    -21.4982    23.6443   0.113520    15.8602   -19.7618    -0.7509     0.0000    0.00000
     317   10.5333     G1    1    0    -21.5014    23.6414   0.113528    15.8740   -19.7572    -0.7691     0.0000    0.00000
     318   10.5667     G1    1    0    -21.5021    23.6453   0.113538    15.8830   -19.7608    -0.7869     0.0000    0.00000
     319   10.6000     G1    1    0    -21.5082    23.6501   0.113554    15.8945   -19.7663    -0.8032     0.0000    0.00000
     320   10.6333     G1    1    0    -21.5207    23.6476   0.113575    15.9057   -19.7648    -0.8072     0.0000    0.00000
     321   10.6667     G1    1    0    -21.5295    23.6492   0.113595    15.9125   -19.7676    -0.8096     0.0000    0.00000
     322   10.7000     G1    1    0    -21.5397    23.6506   0.113618    15.9285   -19.7695    -0.8269     0.0000    0.00000
     323   10.7333     G1    1    0    -21.5430    23.6544   0.113630    15.9462   -19.7724    -0.8572     0.0000    0.00001
     324   10.7667     G1    1    0    -21.5426    23.6515   0.113637    15.9512   -19.7681    -0.8638     0.0000    0.00000
     325   10.8000     G1    1    0    -21.5462    23.6524   0.113644    15.9549   -19.7693    -0.8667     0.0000    0.00000
     326   10.8333     G1    1    0    -21.5512    23.6536   0.113663    15.9628   -19.7707    -0.8754     0.0000    0.00000
     327   10.8667     G1    1    0    -21.5620    23.6550   0.113687    15.9687   -19.7740    -0.8745     0.0000    0.00000
     328   10.9000     G1    1    0    -21.5676    23.6586   0.113699    15.9666   -19.7800    -0.8674     0.0000    0.00000
     329   10.9333     G1    1    0    -21.5764    23.6602   0.113718    15.9783   -19.7822    -0.8786     0.0000    0.00000
     330   10.9667     G1    1    0    -21.5900    23.6675   0.113743    15.9877   -19.7931    -0.8857     0.0000    0.00000
     331   11.0000     G1    1    0    -21.5992    23.6848   0.113761    15.9931   -19.8154    -0.8982     0.0000    0.00001
     332   11.0333     G1    1    0    -21.5976    23.6879   0.113762    16.0029   -19.8175    -0.9197     0.0000    0.00000
     333   11.0667     G1    1    0    -21.5946    23.6913   0.113763    16.0133   -19.8194    -0.9438     0.0000    0.00000
     334   11.1000     G1    1    0    -21.5903    23.6948   0.113767    16.0235   -19.8211    -0.9692     0.0000    0.00001
     335   11.1333     G1    1    0    -21.5897    23.6948   0.113767    16.0284   -19.8203    -0.9785     0.0000    0.00000
     336   11.1667     G1    1    0    -21.5928    23.6947   0.113767    16.0371   -19.8198    -0.9904     0.0000    0.00000
     337   11.2000     G1    1    0    -21.5892    23.6981   0.113764    16.0476   -19.8215    -1.0152     0.0000    0.00001
     338   11.2333     G1    1    0    -21.5882    23.7011   0.113764    16.0524   -19.8243    -1.0273     0.0000    0.00000
     339   11.2667     G1    1    0    -21.5900    23.7044   0.113768    16.0516   -19.8288    -1.0266     0.0000    0.00000
     340   11.3000     G1    1    0    -21.5910    23.7046   0.113772    16.0559   -19.8288    -1.0330     0.0000    0.00000
     341   11.3333     G1    1    0    -21.5884    23.7081   0.113775    16.0613   -19.8315    -1.0479     0.0000    0.00000
     342   11.3667     G1    1    0    -21.5878    23.7081   0.113775    16.0662   -19.8307    -1.0573     0.0000    0.00000
     343   11.4000     G1    1    0    -21.5898    23.7087   0.113779    16.0655   -19.8319    -1.0541     0.0000    0.00000
     344   11.4333     G1    1    0    -21.5907    23.7084   0.113775    16.0749   -19.8305    -1.0695     0.0000    0.00000
     345   11.4667     G1    1    0    -21.5896    23.7115   0.113776    16.0796   -19.8334    -1.0816     0.0000    0.00000
     346   11.5000     G1    1    0    -21.5893    23.7111   0.113775    16.0847   -19.8323    -1.0906     0.0000    0.00000
     347   11.5333     G1    1    0    -21.5872    23.7115   0.113779    16.0852   -19.8320    -1.0939     0.0000    0.00000
     348   11.5667     G1    1    0    -21.5873    23.7116   0.113777    16.0945   -19.8308    -1.1102     0.0000    0.00000
     349   11.6000     G1    1    0    -21.5873    23.7116   0.113776    16.0995   -19.8302    -1.1191     0.0000    0.00000
     350   11.6333     G1    1    0    -21.5800    23.7046   0.113764    16.1166   -19.8176    -1.1517     0.0000    0.00001
     351   11.6667     G1    1    0    -21.5750    23.7042   0.113756    16.1279   -19.8144    -1.1768     0.0000    0.00001
     352   11.7000     G1    1    0    -21.5765    23.7039   0.113752    16.1323   -19.8139    -1.1828     0.0000    0.00000
     353   11.7333     G1    1    0    -21.5771    23.7006   0.113750    16.1467   -19.8081    -1.2050     0.0000    0.00000
     354   11.7667     G1    1    0    -21.5703    23.6946   0.113751    16.1587   -19.7974    -1.2284     0.0000    0.00001
     355   11.8000     G1    1    0    -21.5748    23.6819   0.113752    16.1680   -19.7819    -1.2296     0.0000    0.00001
     356   11.8333     G1    1    0    -21.5761    23.6760   0.113757    16.1683   -19.7748    -1.2237     0.0000    0.00000
     357   11.8667     G1    1    0    -21.5741    23.6766   0.113765    16.1780   -19.7735    -1.2431     0.0000    0.00000
     358   11.9000     G1    1    0    -21.5813    23.6804   0.113774    16.1803   -19.7795    -1.2420     0.0000    0.00000
     359   11.9333     G1    1    0    -21.5820    23.6769   0.113773    16.1805   -19.7756    -1.2389     0.0000    0.00000
     360   11.9667     G1    1    0    -21.5859    23.6707   0.113774    16.1895   -19.7678    -1.2455     0.0000    0.00000
