# Posiciones articulares (matriz) del PSM derecho
# Trial JIGSAWS: Needle_Passing_B003  (3238 frames @ 30 Hz)
# q1-q2-q4-q5-q6-q7 en grados; q3 (insercion) en metros
# IK=0 marca frames sin solucion valida (se conserva la
# ultima configuracion valida; en la animacion salen en rojo)
# modo de mapeo del gripper: crudo
# IK OK 100.00 %, error mediana 0.00000 mm, maximo 0.00100 mm, margen minimo 0.5193
#  frame      t(s)  gesto   IK  sat     q1(deg)    q2(deg)      q3(m)    q4(deg)    q5(deg)    q6(deg)    q7(deg)    err(mm)
     236    7.8333      -    1    0     -6.7436     0.9190   0.099669   -20.4192     1.0210    -5.6671     0.0000    0.00000
     237    7.8667      -    1    0     -6.8639     1.0542   0.099825   -21.5469     1.9633    -7.6208     0.0000    0.00000
     238    7.9000      -    1    0     -6.9572     1.1040   0.099912   -22.0869     2.5713    -8.5664     0.0000    0.00000
     239    7.9333      -    1    0     -7.1267     1.2415   0.100009   -22.8376     3.4744   -10.5456     0.0000    0.00000
     240    7.9667      -    1    0     -7.3018     1.5351   0.100073   -23.2257     3.8102   -12.3513     0.0000    0.00000
     241    8.0000      -    1    0     -7.3808     1.7627   0.100137   -23.3853     3.7824   -13.2874     0.0000    0.00000
     242    8.0333      -    1    0     -7.5616     2.3237   0.100253   -23.6479     3.5599   -14.9461     0.0000    0.00000
     243    8.0667      -    1    0     -7.7207     2.9893   0.100395   -24.1974     2.9618   -17.0680     0.0000    0.00000
     244    8.1000      -    1    0     -7.9119     3.6531   0.100613   -24.6897     2.3040   -19.2783     0.0000    0.00000
     245    8.1333      -    1    0     -8.0394     3.9253   0.100730   -25.0832     2.0692   -20.0507     0.0000    0.00000
     246    8.1667      -    1    0     -8.3433     4.4142   0.101061   -25.2205     1.8478   -21.5832     0.0000    0.00000
     247    8.2000      -    1    0     -8.6550     4.8956   0.101509   -25.3153     1.3911   -23.2615     0.0000    0.00000
     248    8.2333      -    1    0     -9.0052     5.3171   0.101967   -25.3957     1.0260   -24.6220     0.0000    0.00000
     249    8.2667      -    1    0     -9.2175     5.5318   0.102221   -25.4067     0.8266   -25.0375     0.0000    0.00000
     250    8.3000      -    1    0     -9.6730     6.0554   0.102858   -25.2703     0.0122   -25.3586     0.0000    0.00000
     251    8.3333      -    1    0    -10.1556     6.5403   0.103615   -25.1283    -0.7324   -25.4216     0.0000    0.00000
     252    8.3667      -    1    0    -10.3883     6.7543   0.103982   -25.0676    -1.0488   -25.4319     0.0000    0.00000
     253    8.4000      -    1    0    -10.8415     7.1775   0.104722   -25.0006    -1.5967   -25.3184     0.0000    0.00000
     254    8.4333      -    1    0    -11.3043     7.5702   0.105447   -24.9942    -1.9957   -25.0156     0.0000    0.00000
     255    8.4667      -    1    0    -11.7680     7.9443   0.106122   -24.9921    -2.3942   -24.7455     0.0000    0.00000
     256    8.5000      -    1    0    -11.9812     8.1233   0.106438   -24.9872    -2.6155   -24.6658     0.0000    0.00000
     257    8.5333      -    1    0    -12.4802     8.4835   0.107098   -25.0444    -2.8784   -24.1874     0.0000    0.00000
     258    8.5667      -    1    0    -12.9518     8.8956   0.107764   -25.0657    -3.3828   -23.9904     0.0000    0.00000
     259    8.6000      -    1    0    -13.2104     9.0802   0.108092   -25.0838    -3.5577   -23.8114     0.0000    0.00000
     260    8.6333      -    1    0    -13.7360     9.4229   0.108789   -24.7652    -3.8555   -23.6172     0.0000    0.00000
     261    8.6667      -    1    0    -14.2998     9.7852   0.109550   -24.7901    -4.1728   -23.2273     0.0000    0.00000
     262    8.7000      -    1    0    -14.5539     9.9743   0.109922   -24.7919    -4.4166   -23.1575     0.0000    0.00000
     263    8.7333      -    1    0    -15.0864    10.3040   0.110651   -24.1665    -4.5462   -23.2366     0.0000    0.00000
     264    8.7667      -    1    0    -15.5848    10.6163   0.111398   -22.1013    -4.6028   -23.7476     0.0000    0.00000
     265    8.8000      -    1    0    -16.1383    10.8777   0.112156   -20.1758    -4.1219   -23.4170     0.0000    0.00000
     266    8.8333      -    1    0    -16.4245    11.0240   0.112600   -19.5660    -3.9600   -23.1133     0.0000    0.00000
     267    8.8667      -    1    0    -17.0322    11.3329   0.113557   -17.6828    -3.5343   -22.2425     0.0000    0.00000
     268    8.9000      -    1    0    -17.6616    11.5593   0.114556   -16.1138    -3.0557   -21.5376     0.0000    0.00000
     269    8.9333      -    1    0    -17.9690    11.6470   0.115052   -15.4629    -2.8855   -21.2713     0.0000    0.00000
     270    8.9667      -    1    0    -18.5556    11.7872   0.116092   -14.7968    -2.7020   -20.7347     0.0000    0.00000
     271    9.0000      -    1    0    -19.1456    11.8381   0.117229   -13.1281    -2.1065   -20.0691     0.0000    0.00000
     272    9.0333      -    1    0    -19.6489    11.9092   0.118520   -11.3575    -1.8713   -20.3214     0.0000    0.00000
     273    9.0667      -    1    0    -19.8931    11.9388   0.119140   -10.3183    -1.6746   -20.3719     0.0000    0.00000
     274    9.1000      -    1    0    -20.4516    12.0304   0.120415    -9.8518    -1.7470   -19.8949     0.0000    0.00000
     275    9.1333      -    1    0    -21.0310    12.1508   0.121746    -9.3799    -1.9401   -19.3127     0.0000    0.00000
     276    9.1667      -    1    0    -21.3102    12.2379   0.122422    -8.6168    -2.1222   -19.1896     0.0000    0.00000
     277    9.2000      -    1    0    -21.8560    12.3915   0.123670    -6.4578    -2.2236   -19.3262     0.0000    0.00000
     278    9.2333      -    1    0    -22.4397    12.5016   0.124815    -4.9625    -2.2123   -19.2534     0.0000    0.00000
     279    9.2667      -    1    0    -23.0254    12.5920   0.125906    -4.5494    -2.1463   -18.7336     0.0000    0.00000
     280    9.3000      -    1    0    -23.3336    12.6399   0.126469    -4.1875    -2.0673   -18.3597     0.0000    0.00000
     281    9.3333      -    1    0    -23.8906    12.7330   0.127488    -2.7799    -1.9382   -17.5672     0.0000    0.00000
     282    9.3667      -    1    0    -24.3945    12.8328   0.128489    -0.6799    -1.8872   -16.7483     0.0000    0.00000
     283    9.4000      -    1    0    -24.6377    12.9168   0.129000     0.3903    -2.0918   -16.1692     0.0000    0.00000
     284    9.4333      -    1    0    -25.0865    13.1872   0.130000     0.9569    -3.5789   -15.1184     0.0000    0.00000
     285    9.4667      -    1    0    -25.4799    13.4696   0.130963     1.9781    -5.4934   -14.3432     0.0000    0.00000
     286    9.5000      -    1    0    -25.8379    13.7423   0.132017     3.4461    -7.6294   -13.2302     0.0000    0.00001
     287    9.5333      -    1    0    -25.9883    13.8606   0.132562     4.1125    -8.6838   -12.5638     0.0000    0.00000
     288    9.5667      -    1    0    -26.2130    14.0320   0.133666     5.1138   -10.7215   -11.3093     0.0000    0.00000
     289    9.6000      -    1    0    -26.4367    14.0511   0.134960     6.3133   -12.4302    -9.8034     0.0000    0.00000
     290    9.6333      -    1    0    -26.5313    14.0043   0.135688     6.8145   -13.2146    -9.2735     0.0000    0.00000
     291    9.6667      -    1    0    -26.6947    13.8484   0.137084     7.7650   -14.6866    -8.4528     0.0000    0.00000
     292    9.7000      -    1    0    -26.8394    13.6038   0.138683     8.3852   -16.1246    -7.5846     0.0000    0.00000
     293    9.7333      -    1    0    -26.9463    13.2532   0.140400     9.0330   -17.3893    -6.8040     0.0000    0.00000
     294    9.7667      -    1    0    -26.9858    13.0564   0.141156     9.8669   -17.7445    -6.6549     0.0000    0.00000
     295    9.8000      -    1    0    -27.0170    12.5696   0.142553    11.1486   -17.8834    -6.3290     0.0000    0.00000
     296    9.8333      -    1    0    -26.9764    12.0526   0.143691    11.6652   -17.4683    -5.9165     0.0000    0.00000
     297    9.8667      -    1    0    -26.9315    11.8265   0.144226    11.7242   -17.2144    -5.7070     0.0000    0.00000
     298    9.9000      -    1    0    -26.8136    11.4499   0.145236    11.8550   -16.7977    -5.4464     0.0000    0.00000
     299    9.9333      -    1    0    -26.6753    11.1205   0.146105    11.9668   -16.2545    -5.2986     0.0000    0.00000
     300    9.9667      -    1    0    -26.5364    10.8480   0.146963    12.0826   -15.9547    -5.3451     0.0000    0.00000
     301   10.0000      -    1    0    -26.4783    10.7114   0.147383    12.1337   -15.8018    -5.2535     0.0000    0.00000
     302   10.0333      -    1    0    -26.3365    10.4846   0.148147    12.2303   -15.5531    -5.6647     0.0000    0.00000
     303   10.0667      -    1    0    -26.2198    10.2727   0.148855    12.3318   -15.3157    -5.7504     0.0000    0.00000
     304   10.1000      -    1    0    -26.1691    10.1734   0.149201    12.3879   -15.2033    -5.7265     0.0000    0.00068
     305   10.1333      -    1    0    -26.0906     9.9609   0.149818    12.5088   -14.9745    -5.8267     0.0000    0.00000
     306   10.1667      -    1    0    -26.0600     9.7369   0.150399    12.6213   -14.7450    -5.8485     0.0000    0.00000
     307   10.2000      -    1    0    -26.0596     9.6338   0.150672    12.6710   -14.6401    -5.7584     0.0000    0.00050
     308   10.2333      -    1    0    -26.0462     9.4653   0.151156    12.7517   -14.4714    -5.7856     0.0000    0.00000
     309   10.2667      -    1    0    -26.0356     9.3014   0.151560    12.4989   -14.3084    -5.7788     0.0000    0.00000
     310   10.3000      -    1    0    -26.0293     9.1730   0.151830    12.3221   -14.1831    -5.8001     0.0000    0.00063
     311   10.3333      -    1    0    -26.0213     9.1173   0.151944    11.9210   -14.1229    -5.6507     0.0000    0.00000
     312   10.3667      -    1    0    -26.0041     8.9938   0.152064    11.2280   -13.8175    -5.4158     0.0000    0.00000
     313   10.4000      -    1    0    -25.9774     8.8626   0.152099    10.2261   -13.4947    -5.1371     0.0000    0.00000
     314   10.4333      -    1    0    -25.9684     8.7857   0.152091    10.2477   -13.2368    -5.1268     0.0000    0.00023
     315   10.4667      -    1    0    -25.9640     8.6983   0.152090     9.9506   -13.1451    -4.8474     0.0000    0.00000
     316   10.5000      -    1    0    -25.9722     8.6019   0.152086     9.6285   -12.8409    -4.5635     0.0000    0.00000
     317   10.5333      -    1    0    -25.9993     8.5558   0.152138     9.6492   -12.7992    -4.3265     0.0000    0.00012
     318   10.5667      -    1    0    -25.9978     8.5440   0.152189     9.3109   -12.7766    -4.2314     0.0000    0.00008
     319   10.6000      -    1    0    -25.9890     8.5135   0.152269     9.2924   -12.4989    -4.0698     0.0000    0.00024
     320   10.6333      -    1    0    -25.9334     8.4382   0.152328     8.2296   -11.8016    -3.9418     0.0000    0.00000
     321   10.6667      -    1    0    -25.9087     8.3905   0.152371     7.8732   -11.3947    -3.9183     0.0000    0.00000
     322   10.7000      -    1    0    -25.8664     8.2984   0.152467     7.6116   -10.5541    -3.9751     0.0000    0.00000
     323   10.7333      -    1    0    -25.8267     8.2434   0.152533     6.8019    -9.9686    -3.9349     0.0000    0.00000
     324   10.7667      -    1    0    -25.8062     8.1914   0.152626     6.0911    -9.4406    -3.8767     0.0000    0.00000
     325   10.8000      -    1    0    -25.8060     8.1843   0.152666     6.0985    -9.3723    -3.8985     0.0000    0.00002
     326   10.8333      -    1    0    -25.7882     8.1494   0.152685     5.7551    -9.0255    -3.9324     0.0000    0.00000
     327   10.8667      -    1    0    -25.7783     8.1256   0.152724     4.7117    -8.7982    -3.7886     0.0000    0.00000
     328   10.9000      -    1    0    -25.7809     8.1230   0.152749     4.3635    -8.7877    -3.7118     0.0000    0.00005
     329   10.9333      -    1    0    -25.7720     8.0872   0.152764     3.3255    -8.5378    -3.5714     0.0000    0.00000
     330   10.9667      -    1    0    -25.7599     8.0588   0.152790     2.9811    -8.3276    -3.5575     0.0000    0.00000
     331   11.0000      -    1    0    -25.7362     8.0123   0.152846     2.6322    -7.9289    -3.7727     0.0000    0.00000
     332   11.0333      -    1    0    -25.7322     7.9899   0.152890     2.2857    -7.7262    -3.7557     0.0000    0.00000
     333   11.0667      -    1    0    -25.7274     7.9301   0.152981     2.2859    -7.1695    -3.8915     0.0000    0.00000
     334   11.1000      -    1    0    -25.7219     7.8952   0.153069     1.9482    -6.8375    -3.9462     0.0000    0.00000
     335   11.1333      -    1    0    -25.7235     7.8993   0.153111     1.9489    -6.8453    -3.9400     0.0000    0.00000
     336   11.1667      -    1    0    -25.7273     7.8936   0.153160     1.6014    -6.8296    -3.8595     0.0000    0.00007
     337   11.2000      -    1    0    -25.7244     7.8687   0.153186     1.5929    -6.6233    -3.8852     0.0000    0.00011
     338   11.2333      -    1    0    -25.7239     7.8691   0.153203     1.5953    -6.6343    -3.8791     0.0000    0.00000
     339   11.2667      -    1    0    -25.7238     7.8719   0.153214     1.5912    -6.6362    -3.8706     0.0000    0.00000
     340   11.3000      -    1    0    -25.7260     7.8752   0.153233     1.5828    -6.6351    -3.8466     0.0000    0.00000
     341   11.3333      -    1    0    -25.7311     7.8650   0.153248     1.5873    -6.6228    -3.8310     0.0000    0.00000
     342   11.3667      -    1    0    -25.7343     7.8590   0.153255     1.5900    -6.6154    -3.8213     0.0000    0.00000
     343   11.4000      -    1    0    -25.7372     7.8578   0.153271     1.5895    -6.6128    -3.8118     0.0000    0.00000
     344   11.4333      -    1    0    -25.7387     7.8597   0.153298     1.5847    -6.6117    -3.7953     0.0000    0.00000
     345   11.4667      -    1    0    -25.7370     7.8547   0.153302     1.2429    -6.5936    -3.7533     0.0000    0.00005
     346   11.5000      -    1    0    -25.7398     7.8372   0.153305     1.2555    -6.5758    -3.7500     0.0000    0.00001
     347   11.5333      -    1    0    -25.7472     7.7992   0.153312     0.9314    -6.5199    -3.6801     0.0000    0.00013
     348   11.5667      -    1    0    -25.7608     7.7646   0.153319     0.9518    -6.4812    -3.6513     0.0000    0.00003
     349   11.6000      -    1    0    -25.7636     7.7458   0.153319     0.6172    -6.4459    -3.5982     0.0000    0.00009
     350   11.6333      -    1    0    -25.7550     7.7254   0.153336     0.2878    -6.4515    -3.7247     0.0000    0.00017
     351   11.6667      -    1    0    -25.7596     7.6936   0.153356     0.3056    -6.4151    -3.7011     0.0000    0.00002
     352   11.7000      -    1    0    -25.7643     7.6701   0.153365     0.3185    -6.3878    -3.6825     0.0000    0.00001
     353   11.7333      -    1    0    -25.7756     7.6098   0.153385     0.3512    -6.3182    -3.6373     0.0000    0.00008
     354   11.7667      -    1    0    -25.7672     7.5707   0.153389     0.0635    -6.3048    -3.7638     0.0000    0.00016
     355   11.8000      -    1    0    -25.7668     7.5549   0.153358     0.0430    -6.2891    -3.7629     0.0000    0.00001
     356   11.8333      -    1    0    -25.7693     7.5543   0.153325     0.0414    -6.2880    -3.7593     0.0000    0.00000
     357   11.8667      -    1    0    -25.7730     7.5556   0.153285     0.0388    -6.2893    -3.7559     0.0000    0.00000
     358   11.9000      -    1    0    -25.7767     7.5501   0.153298     0.0412    -6.2818    -3.7446     0.0000    0.00000
     359   11.9333      -    1    0    -25.7827     7.5465   0.153310     0.0416    -6.2760    -3.7299     0.0000    0.00000
     360   11.9667      -    1    0    -25.7982     7.5338   0.153353    -0.2971    -6.2457    -3.6559     0.0000    0.00008
